icao24,firstseen,takeofftime,lastseen,landingtime,callsign,estdepartureairport,airportofdeparture,estarrivalairport,airportofdestination,model, typecode, registration
406b84,1662219304.0,,1662231855,1662231882.0,BAW281T ,,LGSR,EGKK,EGKK,AIRBUS A320-232,A320,G-GATS
4bb566,1662176533.0,1662176539.0,1662179600,,CAI412  ,LLBG,LLBG,,LTAI,Boeing 737 MAX 8,B38M,TC-MKF
89611c,1662223969.0,,1662224935,,UAE661  ,,,OMDB,,Boeing 777-31H(ER),B77W,A6-ECU
343141,1662203880.0,1662203881.0,1662206843,1662206835.0,IBE3014 ,LEMD,LEMD,LEBL,LEBL,A320 214,A320,EC-KOH
ab1122,1662236174.0,,1662240474,,DAL2152 ,KATL,,KMSY,,737-932ER,B739,N812DN
3ddc76,1662202062.0,,1662202729,,CHX89   ,EDMS,,EDNR,,Airbus Helicopters H145,EC45,D-HDSW
a6db55,1662181450.0,,1662182114,,N54073  ,WA95,,KOLM,,172P,,N54073
48ae82,1662185911.0,1662185923.0,1662193546,,LOT605  ,EPWA,EPWA,LGSM,LGSM,737NG 89P/W,B738,SP-LWC
0d0cb0,1662170936.0,,1662173759,,VIV616  ,,,8TX7,,Airbus A321-271NX,A21N,XA-VBB
750031,1662247643.0,,1662248783,,FFM3124 ,WMSA,,,,ATR 72 500,AT75,9M-FYD
49d2ee,1662240795.0,,1662249254,,TVS7494 ,EPWA,,LGKO,,Piper PA-46-500TP,P46T,OK-PMA
ac205f,1662163983.0,,1662167729,,SWA547  ,KBNA,,KMDW,,737-8,,N8801Q
3465d8,1662229939.0,1662229940.0,1662236038,,VOE14BT ,LIPZ,LIPZ,,LGSR,A320-200,A332,EC-NNZ
3e5b33,1662205964.0,,1662208476,,HRN126  ,EGKB,,EHRD,,Cessna 510 Citation Mustang,C510,D-IZST
347306,1662194828.0,,1662197241,,AEA47EZ ,LEMD,,,,737-8GP,B738,EC-NUY
4ca8e6,1662246752.0,,1662248931,,RYR66ZY ,EIDW,,EGBB,,BOEING 737-8AS,B738,EI-ENT
a57719,1662186550.0,,1662211582,,GTI8470 ,,,PANC,,747-46NF,B744,N451PA
7585ab,1662211509.0,,1662213085,,PAL1867 ,RPLL,,,,A321-271NX,A21N,RP-C9937
800d2d,1662188812.0,,1662192579,,IGO5008 ,VAID,,VIDP,,,A20N,VT-IZF
800373,1662167443.0,,1662169344,,AIC633  ,,,VABP,,A319 112,A319,VT-SCF
471f63,1662218682.0,,1662227006,1662227000.0,WZZ8097 ,,LICC,EDLW,EDLW,A321 231SL,A321,HA-LXB
a6b55a,1662164349.0,,1662166462,,NKS1310 ,,,KMCO,,A319-132,A319,N531NK
44ce78,1662214022.0,,1662219290,,BEL6VF  ,LFMN,,EBMB,,A319 111,A319,OO-SSX
7585cc,1662197641.0,,1662199279,,CEB977  ,RPLL,,,,Airbus A321-271NX,A21N,RP-C4119
4d2264,1662219517.0,1662219374.0,1662224051,1662224077.0,RYR204G ,LICJ,LICJ,LIME,LIME,Boeing 737-8AS,B738,9H-QDJ
3944e5,1662222646.0,1662222647.0,1662227210,1662227259.0,AFR19FQ ,LIPZ,LIPZ,LFPG,LFPG,A319 111,A319,F-GRHF
3c49e9,1662192384.0,,1662198976,,CFG1TK  ,LEPA,,EDDL,,757 330/W,B753,D-ABOI
4a5122,1662226573.0,,1662233909,1662234053.0,BUR3022 ,,HEGN,LRCD,LRSB,Boeing 737 3L9,B733,YR-TIB
a48465,1662161073.0,,1662165518,,N390SM  ,KFTG,,KRVS,,390,PRM1,N390SM
a99094,1662220838.0,,1662222136,,N715W   ,KF29,,KPVJ,,RV-6,,N715W
3d1467,1662192791.0,,1662194329,,DEFZB   ,EDQC,,EDQC,,PA-28 161 Warrior II,P28A,D-EFZB
44ce77,1662213428.0,,1662224638,,BEL5LW  ,LGAV,,EBBR,,A319 111,A319,OO-SSW
a5320b,1662227590.0,,1662230062,,ASA762  ,KSEA,,,,737-990ER,B739,N434AS
a64163,1662228480.0,,1662231434,,JIA5074 ,,,KCLT,,CL-600-2C10,CRJ7,N502AE
acb605,1662220523.0,,1662223803,,FWR98   ,KEDC,,KEDC,,EMB-505,C510,N918ST
a7d725,1662215726.0,,1662217937,,EDV5199 ,KJFK,,KBWI,,CL-600-2D24,CRJ9,N604LR
abdd1c,1662229088.0,,1662232942,,ASH6349 ,,,35TS,,EMB-175 200LR,E75L,N86350
a7a4d8,1662193711.0,,1662199019,,N592AC  ,KTDZ,,KAZO,,MBB-BK 117 C-2,EC45,N592AC
801424,1662181869.0,,1662185786,,VTI995  ,VIDP,,,,Airbus A320-251N,A20N,VT-TQF
e4936a,1662166149.0,,1662169318,,AZU4517 ,,,,,,,
344693,1662237164.0,,1662242033,,VLG76FD ,LIPE,,LEBL,,Airbus A320 232SL,A320,EC-MES
3c56a4,1662224891.0,,1662233950,,EWG1VM  ,,,LKPR,,A320-214,A320,D-AEUD
7504af,1662247077.0,,1662249438,,AXM6350 ,,,WBKK,,Airbus A320-251N,A20N,9M-RAQ
a0ae0a,1662239085.0,,1662244492,,N143CC  ,KX50,,KX50,,PA18-150,,N143CC
a76d90,1662220262.0,,1662230668,,EJA578  ,KOKC,,KTEB,,680A,,N578QS
3c4895,1662227736.0,,1662233836,,EWG7985 ,,,EDDH,,A320 214,A320,D-ABDU
a5b28a,1662204259.0,,1662208130,,N4662G  ,KFRG,,KFRG,,172N,,N4662G
a9a430,1662234331.0,,1662238144,,N720GP  ,KMTP,,KLDJ,,PA-28-181,,N720GP
3d64fa,1662193123.0,1662193000.0,1662197505,1662197570.0,DFKMK   ,EDTF,EDTF,LDPM,LDPL,Piper PA-46-M600,M600,D-FKMK
3964f1,1662217986.0,,1662225267,,TVF26NC ,LFPO,,LPPT,,737NG 8K2/W,B738,F-GZHR
4baa59,1662204665.0,,1662217588,,THY3655 ,UUWW,,,,A321 231,A321,TC-JRY
ad2d51,1662211806.0,,1662213250,,CAP401  ,KSNA,,KEMT,,182Q,,N94800
a870ef,1662238831.0,,1662240793,,N643FT  ,KMLB,,KX26,,PA-28-181,,N643FT
a5ca89,1662166626.0,,1662169557,,SWA2783 ,KCMH,,KMDW,,737-7H4,B737,N472WN
89655f,1662202909.0,1662202910.0,1662227337,1662227336.0,UAE8TG  ,OMDB,OMDB,EGLL,EGLL,A380-842,,A6-EVS
a10231,1662233231.0,,1662238691,,SKW5251 ,KORD,,KPHL,,ERJ 170-200 LR,E75L,N164SY
7580b3,1662197216.0,,1662202859,,GAP2778 ,,,RPLL,,A320 214,A320,RP-C8615
a21c4c,1662203561.0,,1662210389,,ENY3405 ,,,KDFW,,ERJ 170-200 LR,E75L,N235NN
7c6b0d,1662204124.0,,1662210591,,JST582  ,YMML,,YBBN,,A320-232,A320,VH-VFJ
a6d27b,1662212854.0,,1662215576,,GJS4395 ,KACK,,KEWR,,CL-600-2C11,,N539GJ
a05aac,1662216917.0,,1662220089,,UCA4308 ,,,K54J,,EMB-145XR,E45X,N12160
75029c,1662246643.0,,1662247315,,AXM6432 ,,,,,A320 216,A320,9M-AQM
c0636e,1662236056.0,,1662239954,,POE136  ,KEWR,,CYTZ,,DHC-8-402 (Dehavilland),DH8D,C-GLQZ
47947c,1662210677.0,,1662212834,,NOZ535  ,,,ENGM,,737NG 8JP/W,B738,LN-NIH
a1b78c,1662225953.0,,1662226640,,N21DZ   ,KOAR,,KOAR,,C-12C Huron,BE20,N21DZ
46d1cf,1662225699.0,,1662227394,,SEH2KR  ,LGAV,,,,ATR 72-600,AT76,SX-TNO 
8a0834,1662174098.0,,1662175666,,LNI604  ,,,WIPA,,Boeing 737-9GP(ER),B739,PK-LSM
a3caf9,1662213431.0,,1662224755,,N3431L  ,KCBF,,KRAP,,U206B,,N3431L
151d73,1662221809.0,,1662242359,,AZV1294 ,,,,,,,
e480a4,1662240850.0,,1662241851,,TAM3526 ,SBMT,,,,A321 231,A321,PT-MXB
801393,1662227770.0,,1662230602,,IGO7166 ,,,VOBL,,ATR 72-600,AT76,VT-IYW
89406d,1662218270.0,,1662220762,,GFA173  ,OBBI,,,,A320 214,A320,A9C-AL
020100,1662244108.0,,1662246026,,RAM440A ,GMMN,,,,ATR 72 600,AT76,CN-COH
8963ca,1662135455.0,,1662164519,,ADY425  ,OMAA,,OMAA,,,,
8a063a,1662185604.0,,1662187490,,BTK6857 ,,,,,A320 214SL,A320,PK-LUV
4d2237,1662212200.0,,1662223894,,RYR19UV ,EDDB,,LPPT,,Boeing 737-8AS (W),B738,9H-QAQ
880843,1662196566.0,,1662197428,,AIQ3017 ,VTBD,,,,A320 216SL,A320,HS-BBC
3cbe73,1662206346.0,,1662208168,,AHO5925 ,KTEB,,KFOK,,Embraer Praetor 600,E550,D-BOSS
4ba8d2,1662171662.0,,1662173426,,THY1TQ  ,,,LTFJ,,737NG 8F2/W,B738,TC-JFR
c04ff7,1662220478.0,,1662233248,,ACA318  ,CYYC,,CYUL,,737-8,,C-GEHI
48c12e,1662236530.0,1662236531.0,1662241212,1662241211.0,RYR5509 ,LHBP,LHBP,EYKA,EYKA,737-8AS (W),B738,SP-RKO
398560,1662184893.0,1662184894.0,1662189689,1662189739.0,AFR96XR ,EKBI,EKBI,LFPG,LFPG,EMB-190 LR,E190,F-HBLA
ad6814,1662244801.0,,1662248890,,N963JA  ,KRNT,,KRNT,,172S,,N963JA
ad16f3,1662169389.0,,1662171978,,N9420E  ,KSNA,,KSNA,,172N,,N9420E
71be05,1662210431.0,,1662222624,,KAL345  ,RKSI,,RPLL,,747 4B5ERF,B744,HL7605
44ccc5,1662166020.0,,1662176365,1662176363.0,BEL241W ,,GLRB,EBMB,EBBR,A330 343,A333,OO-SFE
4acaa4,1662208306.0,,1662216951,,SAS4734 ,,,ENGM,,,,SE-RUD
a8304f,1662174991.0,,1662177017,,ASA7011 ,,,PANC,,737-790,B737,N627AS
4d2289,1662182884.0,,1662188530,,RYR36PN ,LIRF,,LEIB,,737-8AS(WL),B738,9H-QDE
ad3581,1662159290.0,,1662166886,,JBU283  ,KJFK,,KMCO,,A321-231,A321,N950JT
a23195,1662189183.0,,1662190104,,N240SF  ,KEZI,,K3MY,,MBB-BK 117 C-2,EC45,N240SF
a214bd,1662162130.0,,1662165397,,N233ME  ,KVNY,,KSEE,,182S,,N233ME
a07fa4,1662174931.0,,1662175978,,N131HN  ,,,KMGW,,MBB-BK 117 C-2,,N131HN
e494bb,1662170555.0,,1662196127,,GLO7749 ,KMIA,,SBBR,,737-8 MAX,B38M,PR-XMH
a8cf70,1662163268.0,,1662173535,,NKS2007 ,KMHT,,KFLL,,A321-231,A321,N667NK
800c70,1662223246.0,,1662225417,,IGO2521 ,,,VIDP,,,,
a086ce,1662166924.0,,1662170838,,EDV5355 ,KLGA,,KRDU,,CL-600-2D24,CRJ9,N133EV
4d2208,1662197287.0,,1662200343,,RYR8911 ,,LIBR,,LIEE,Boeing 737-8AS,B738,9H-QBZ
c05acc,1662163031.0,,1662165357,,JZA423  ,,,CYYC,,DHC-8-402 (Dehavilland),DH8D,C-GIJZ
ab101c,1662225153.0,,1662228523,,N8115B  ,KTDZ,,KTDZ,,PA-28-161,,N8115B
4007ed,1662169331.0,,1662199192,,BAW2202 ,,,EGKK,,BOEING 777-236,B772,G-YMMB
c82089,1662179371.0,,1662183135,,ANZ558  ,NZCH,,NZAA,,A320 232SL,A320,ZK-OXB
0d0760,1662208928.0,,1662210029,,AMX501  ,,,,,737NG 852/W,B738,XA-AMC
4ac96c,1662141501.0,,1662188677,,EUW3088 ,SBMT,,ESSB,,G550,G550,SE-RKL
a07670,1662229681.0,,1662236982,,N129PK  ,KSRQ,,K8A1,,PC-12/47E,,N129PK
8674ce,1662208549.0,,1662212759,,JAL332  ,RJFF,,RJTT,,777 246ER,B772,JA702J
4b8e0c,1662200973.0,,1662203979,,PGT1711 ,,OJAI,,LTAC,Boeing 737NG 82R/W,B738,TC-CPL
70204b,1662212432.0,,1662227660,,BBC147  ,,,OMDB,,Boeing 777 3E9ER,B77W,S2-AHN
440823,1662234990.0,1662234993.0,1662237433,1662237432.0,AUA118G ,EDDM,EDDM,LOWW,LOWW,EMB-195 LR,E195,OE-LWG
84bac2,1662167297.0,,1662171654,,ANA454  ,,,RJTT,,,,JA220A
a2f595,1662235358.0,,1662236981,,N290BB  ,,,KF69,,560,C560,N290BB
a3278d,1662225323.0,,1662227839,,N302JE  ,KTEB,,KBED,,BD-100-1A10,,N302JE
a2fa4e,1662216722.0,,1662219109,,N291MK  ,KOWD,,KOWD,,PA-28-161,,N291MK
485ec1,1662219861.0,1662219862.0,1662222131,1662222272.0,PHZAZ   ,EDBM,EDBM,EDVK,EDVK,Beech B200 Super King Air,BE20,PH-ZAZ
a02b73,1662218118.0,,1662220939,,N11SJ   ,K52F,,4AR6,,MU-2B-25,MU2,N11SJ
4b9062,1662183587.0,1662183546.0,1662193097,1662193019.0,PGT947  ,LTFJ,LTFJ,LSZH,LSZH,A320 214SL,A320,TC-DCB
758305,1662210367.0,,1662220539,,PAL732  ,RPLL,,VTBS,,A321 231SL,A321,RP-C9905
4d21a2,1662197182.0,,1662205277,,AMC479  ,LFPG,,LMML,,A320-251N,A320,9H-NEO
862d94,1662243789.0,,1662246595,,JAL277  ,RJTT,,,,767 346ER,B763,JA657J
acc742,1662214371.0,,1662215874,,N922TA  ,KLGB,,KLGB,,172R,,N922TA
aca22e,1662220316.0,,1662238183,,DAL693  ,KSEA,,KMCO,,737-900ER,,N913DU
4d2272,1662184475.0,1662184440.0,1662186611,,RYR39JA ,LIPE,LIPE,,LIEA,Boeing 737-8AS,B738,9H-QDH
aae965,1662166534.0,,1662169871,,AMF1943 ,KSMX,,KONT,,99,BE99,N802BA
a3ecc9,1662173905.0,,1662177802,,N352FS  ,KLAS,,KLAS,,AS 350 B2 ECUREUIL,AS50,N352FS
ac78b0,1662168837.0,,1662170387,,EDV4821 ,KLGA,,KALB,,CL-600-2D24,CRJ9,N902XJ
405fd4,1662185694.0,,1662188278,,BEE9YE  ,EGAC,,EGNP,,DHC-8-402 Dash 8,DH8D,G-ECOR
a171f7,1662221589.0,,1662225821,,N1920F  ,KCPU,,KSAC,,172N,,N1920F
ab742b,1662209970.0,,1662212422,,GAJ837  ,KACK,,KHPN,,B300,B350,N837UP
a9d98c,1662164270.0,,1662166284,,N7337Q  ,KIFA,,7MY9,,R182,,N7337Q
a71173,1662225008.0,,1662226064,,N5546B  ,,,KLMO,,182,,N5546B
a16728,1662214806.0,,1662216697,,N19PS   ,,,NV09,,CCX-2300,,N19PS
a2fa6a,1662222520.0,,1662229799,,ENY3803 ,KAUS,,KIND,,ERJ 170-200 LR,,N291NN
acfdf4,1662222851.0,,1662226647,,SWA4190 ,KSJC,,KLAS,,737-7H4,B737,N936WN
a8fda9,1662176919.0,,1662181796,,FDX1813 ,KSLC,,KOAK,,A300 F4-605R,A306,N679FE
155c1d,1662217255.0,,1662219953,,SSF055  ,ULLI,,,,Sukhoi Superjet 100-95B,SU95,RA-89117
0c603a,1662236921.0,,1662238435,,BWA443  ,TBPB,,,,ATR 72 600,AT76,9Y-TTC
8014de,1662180910.0,,1662187482,,IGO2144 ,VIDP,,,,,,
4ac9e7,1662232203.0,,1662240331,1662240311.0,SAS7776 ,,LATI,EKCH,EKCH,Airbus A320-251N,A20N,SE-ROG
840944,1662174742.0,,1662178919,,JJP115  ,RJAA,,RJCJ,,A320 232,A320,JA02JJ
4077bb,1662154656.0,,1662169216,,EXS56R  ,,,EGAA,,Boeing 737-86N,B738,G-DRTW
aab0ba,1662242734.0,,1662246596,,SWA4299 ,KOAK,,KSNA,,737-7CT,B737,N7881A
aadc2b,1662244860.0,,1662246686,,N79920  ,KABE,,K47N,,172K,,N79920
ac0dd9,1662162388.0,,1662166400,,AAL1842 ,KCLT,,KMCO,,737-823,B738,N876NN
a76b4f,1662215378.0,,1662217167,,N5774A  ,KGIF,,FD74,,172,,N5774A
3d13e9,1662217627.0,,1662220199,,DEFUF   ,EDVR,,EDLT,,Turbulent D-1M,D31,D-EFUF
abd94d,1662246092.0,,1662248847,,SWA4281 ,,,KATL,,737NG 8H4/W,B738,N8625A
c035d4,1662236351.0,,1662241853,,JZA93   ,CYQY,,CYUL,,CL-600-2D24 (Series 900) (Bombardier),CRJ9,C-FUJZ
342591,1662182591.0,1662182601.0,1662188025,1662188019.0,VLG9FA  ,LEBL,LEBL,EDDM,EDDM,A320 216,A320,EC-KHN
484ee4,1662208053.0,,1662214279,,KLM79X  ,EHAM,,,,737NG 8K2/W,B738,PH-HSD
a5fef4,1662159969.0,,1662169246,,ASA738  ,KABQ,,KSEA,,737-990ER,B739,N486AS
4a5653,1662212109.0,,1662218215,,ASL14U  ,,,LYBE,,,,
a052b4,1662162628.0,,1662171767,,N12PX   ,,,NC37,,,,
a953f7,1662168340.0,,1662169025,,N70U    ,KVNC,,KSRQ,,U-21A Ute (A90-1),U21,N70U
e07211,1662151565.0,,1662200078,,ARG1141 ,LIRF,,SAEZ,,A330 202,A332,LV-GHQ
acafb9,1662238190.0,,1662240531,,N9163C  ,KMVY,,KASH,,M20M,,N9163C
a3945d,1662244904.0,,1662245911,,N33KF   ,KSJC,,KCCR,,DA 62,UH12,N33KF
aba7b0,1662227439.0,,1662237522,,DAL1855 ,KJFK,,,,737-932ER,B739,N850DN
add734,1662212816.0,,1662231479,,JBU16   ,KSFO,,KJFK,,,,
a72871,1662237065.0,,1662240930,,N560RR  ,KLBB,,79TE,,560,C560,N560RR
51111d,1662225649.0,1662225650.0,1662240505,1662240504.0,TOM7DT  ,EIDW,EIDW,LGRP,LGRP, Airbus A320-232 ,A320,ES-SAZ
a7e9e7,1662211140.0,,1662217037,,JIA5457 ,KCLT,,KMHT,,CL-600-2D24,,N609NN
ac7485,1662211925.0,,1662213848,,N901ST  ,75IS,,4LL1,,208B,DHC6,N901ST
780a70,1662191610.0,,1662213444,,CPA061  ,OMDW,,EDDF,,Boeing 747-867F ,B748,B-LJM
344307,1662196837.0,,1662198117,,ANE48JX ,LEPA,,LEMH,,ATR 72 600,AT76,EC-LSQ
010146,1662173200.0,,1662174683,,MSR714  ,,OLBA,,HECA,737NG 866/W,B738,SU-GDZ
a423c4,1662159296.0,,1662163666,,DAL1018 ,KDTW,,KLGA,,A319-114,A319,N366NB
155c19,1662177213.0,,1662181063,,SDM6009 ,ULLI,,UUWW,,,,
a8fc13,1662217693.0,,1662219387,,N6782E  ,SN22,,23KS,,175A,,N6782E
4bd156,1662191021.0,,1662195239,,CAI53RT ,,,LROP,,Boeing 737-86J,B738,TC-TJV
400ccd,1662193824.0,,1662196156,,GGSPY   ,EGLD,,EGLD,,ROBINSON R44 II Raven Ii,R44,G-GSPY
a7d0ec,1662162125.0,,1662163936,,N602Z   ,SD24,,K49B,,7ECA,,N602Z
a16714,1662166759.0,,1662168165,,N19NX   ,KABQ,,,,PC-12/47E,,N19NX
a4b5b6,1662240112.0,,1662245889,,SKW3348 ,KLAX,,KBDN,,ERJ 170-200 LR,,N402SY
ada64d,1662178831.0,,1662188549,,AAL508  ,KDFW,,,,737NG 823/W,B738,N979NN
a3e55b,1662182670.0,,1662187737,,N350FS  ,KLAS,,KLAS,,AS 350 B2,AS50,N350FS
7338c1,1662187821.0,,1662188996,,KRU2565 ,OIBS,,,,Fokker 100,F100,EP-NFA
4ba916,1662200138.0,,1662202208,,THY7KX  ,LTFM,,,,737NG 8F2/W,B738,TC-JHV
a0dae2,1662216272.0,,1662230776,,AAL1651 ,KNZY,,KCLT,,A321-211,A321,N154UW
a17527,1662223053.0,,1662230024,,AAL1011 ,,,KORD,,A321-211,A321,N193UW
a7cfe6,1662164017.0,,1662166319,,JIA5501 ,KSAV,,KCLT,,CL-600-2D24,,N602NN
4d23eb,1662197418.0,,1662211747,,EWG7907 ,LCLK,,EDDH,,,,
44d2b0,1662192654.0,1662192657.0,1662198928,1662198927.0,JAF6NB  ,LEPA,LEPA,EBBR,EBBR,737NG 85P/W,B738,OO-TUP
a791c0,1662224674.0,,1662237711,,AAL1630 ,KLAS,,,,A321-231,A321,N587UW
a4e7c9,1662133728.0,,1662215343,,GTI8153 ,RKSI,,EHAM,,747-47UF,B744,N415MC
a321c8,1662207286.0,,1662220113,,N30005  ,7NC3,,KTYQ,,PA-32RT-300,,N30005
84224a,1662190361.0,,1662191254,,JL3654  ,,,RJFF,,AT 42-600,AT46,JA09JC
a6b3d3,1662161944.0,,1662163771,,N53070  ,4NC6,,KAVL,,172S,,N53070
aae6cd,1662213491.0,,1662214448,,AAL1447 ,KMIA,,,,737-823,B738,N801NN
ad3f30,1662239681.0,,1662247833,,N9525V  ,KOFP,,KOFP,,172R,,N9525V
a7750a,1662171993.0,,1662173086,,N58RD   ,PAMR,,AK39,,LAKE 250,,N58RD
398274,1662186314.0,,1662187004,,FHATU   ,LFSU,,LFSU,,R44 Robinson R44 Raven II,R44,F-HATU
aa4440,1662199350.0,,1662234205,,UAL879  ,EGLL,,KDWH,,777-224,B772,N76021
a9da62,1662235962.0,,1662238212,,N734EY  ,KSPG,,KSPG,,172N,,N734EY
7c7ac4,1662178572.0,,1662180629,,YJA     ,,,YMEN,,,,
a7d5fb,1662233875.0,,1662235807,,N6039D  ,NY57,,KGFL,,PA-22-150,,N6039D
e4988c,1662238175.0,,1662239817,,GLO1968 ,,,,,,,
e49405,1662194406.0,,1662200248,,GLO1725 ,,,SBBR,,Boeing 737 MAX 8,B38M,PR-XMB
494106,1662222821.0,1662222824.0,1662227296,1662227302.0,NJE550A ,LIPO,LIPO,EDDB,EDDB,Phenom 300,E55P,CS-PHF
a3cd6b,1662212619.0,,1662216269,,DAL2875 ,KDCA,,KDTW,,A320-212,A320,N344NW
a426da,1662212070.0,,1662215728,,FFT1013 ,KMCO,,KATL,,A320-251N,,N367FR
478cd6,1662185404.0,,1662187671,,FOX16W  ,ENGM,,ENBR,,Boeing 737-8KN,B738,LN-FGC
a92b38,1662219350.0,,1662220938,,FDX413  ,KTUL,,,,A300 F4-605R,A306,N690FE
151e14,1662178533.0,,1662186623,,PBD163  ,UUWW,,URWA,,Boeing 737-8LJ,B738,RA-73236
a410b3,1662222651.0,,1662225069,,HAL19   ,KSMF,,,,A330-243,,N361HA
4408c9,1662196981.0,,1662198838,,EJU4805 ,,,,,,,
ab791e,1662210915.0,,1662212279,,N8385E  ,KILG,,KESN,,TB 30 EPSILON,,N8385E
344694,1662220685.0,,1662225929,,VLG4ZA  ,,,LPPT,,A320 232SL,A320,EC-MFK
3dd735,1662237081.0,,1662238428,,CHX90   ,EDFL,,EDFC,,MBB BK-117D3 (H145),EC45,D-HJLA
a7f27a,1662235475.0,,1662238874,,ENY3705 ,KORD,,,,EMB-145,E145,N611AE
4d22fd,1662196689.0,,1662207861,1662207844.0,TFL124  ,,LTBJ,EHAM,EHAM,Airbus A320-214,A320,9H-SLE
0101d9,1662178751.0,,1662216213,,FEG3713 ,,,LEMD,,,,
a98aff,1662230610.0,,1662234993,,ATN3211 ,IG07,,KABE,,767-223,B762,N714AX
4bb853,1662170850.0,,1662172789,,PGT6261 ,,,LTFJ,,,,
a30dc5,1662234042.0,,1662237558,,SWA4186 ,KONT,,KSMF,,737-7H4,B737,N296WN
3950cf,1662187161.0,,1662191519,,AFR7402 ,LFBO,,DAAG,,A318 111,A318,F-GUGP
3c6449,1662220894.0,1662220895.0,1662223812,1662223517.0,DLH7AH  ,EDDB,EDDB,EDDF,EDDF,A319 112,A319,D-AIBI
896179,1662167285.0,,1662168746,,UAE74GH ,,,OMDB,,777 21HLR,B77L,A6-EWG
a2fc16,1662209976.0,,1662213144,,N2914A  ,KBVY,,KBVY,,PA-28-161,,N2914A
acaf82,1662223513.0,,1662225641,,N9161T  ,KADS,,KADS,,172S,,N9161T
3cc1db,1662209946.0,,1662219472,,AHO283N ,EFTU,,LSGG,,Phenom 300,E55P,D-CASH
ac4749,1662201844.0,,1662203626,,N890WA  ,OR04,,KUAO,,PC-12/47E,PC12,N890WA
e49932,1662220694.0,,1662221577,,CO137   ,,,,,,,
a77acf,1662227404.0,,1662228291,,WCP635  ,KFPR,,KFPR,,PA-44-180,,N581ND
a9fb92,1662167528.0,,1662172987,,SKW3167 ,22II,,KDFW,,CL-600-2C10,CRJ7,N742SK
a67960,1662210617.0,,1662216319,,SKW6254 ,KSMF,,KPHX,,ERJ 170-200 LR,,N516SY
a57969,1662217170.0,,1662217872,,N4519C  ,4NC3,,KSVH,,AA-5B,,N4519C
4d2369,1662214530.0,1662214531.0,1662217349,,RYR7FD  ,LIRF,LIRF,,LGKF,Boeing 737 MAX 8-200,B38M,9H-VUS
40093e,1662193193.0,1662193194.0,1662198397,1662198396.0,BAW377  ,LFBO,LFBO,EGLL,EGLL,AIRBUS A319-131,A319,G-EUOE
a2f721,1662162038.0,,1662167272,,SKW3573 ,KSLC,,KBUR,,ERJ 170-200 LL,,N290SY
a5ac1d,1662227077.0,,1662229979,,N4649U  ,PANC,,,,U206G,,N4649U
c80d63,1662172681.0,,1662174024,,ZKMBE   ,NZRT,,NZCH,,PA-28-161 Cherokee Warrior II,P28A,ZK-MBE
aac6f5,1662216738.0,1662216743.0,1662245350,,AVA019  ,LEBL,LEBL,,SKBO,Boeing 787-8,B788,N794AV
3e4082,1662194284.0,,1662201929,,XGO4B   ,LFPB,,LEIB,,,P180,D-IPPY
a122c2,1662224705.0,,1662227514,,N172YA  ,KCDW,,KCDW,,172P,,N172YA
3950ca,1662216815.0,1662216912.0,1662221151,1662221047.0,AFR76AZ ,LFMN,LFMN,LFPO,LFPO,A318 111,A318,F-GUGK
c05c86,1662238501.0,,1662243230,,JZA584  ,KDTW,,CYUL,,CL-600-2D24 (Series 900) (Bombardier),CRJ9,C-GJAZ
48c241,1662212057.0,,1662216443,,SPRTB   ,EPKW,,EPKW,,,,
484164,1662222889.0,1662222890.0,1662225356,1662225392.0,KLM25P  ,EHAM,EHAM,LFPG,LFPG,737NG 8K2/W,B738,PH-BXL
738287,1662221757.0,,1662222796,,ISR045  ,LLBG,,,,A-320-232,A320,4X-ABS
e0648b,1662247072.0,,1662248228,,ARG1735 ,,,SABE,,737NG 8BK/W,B738,LV-FRK
151e0d,1662212500.0,,1662220648,1662220760.0,PBD268  ,,UMKK,UUWW,UUWW,Boeing 737-8MC,B738,RA-73229
a7d725,1662230755.0,,1662233020,,EDV5199 ,KBWI,,KJFK,,CL-600-2D24,CRJ9,N604LR
152013,1662190981.0,,1662194631,,AFL011  ,ULLI,,UUEE,,A320-214 ,A320,RA-73747
4b8e0d,1662206315.0,,1662212438,,PGT51T  ,LOWW,,LTFJ,,737NG 82R/W,B738,TC-CPM
a0da62,1662222595.0,,1662224803,,N154PT  ,KU10,,KBTF,,PA-28RT-201T,,N154PT
6010d5,1662179437.0,,1662185217,,AVJ965  ,,,UUDD,,Boeing 737-3L9,B733,EX-37020
a1e711,1662207531.0,,1662209758,,N2210A  ,KFDK,,K2W6,,RV-10,,N2210A
8965c3,1662177213.0,,1662181678,,FDB633  ,OMDB,,,,,,
a90295,1662215254.0,,1662235197,,N68TP   ,KCVO,,KCMA,,RV8,,N68TP
ade252,1662200774.0,,1662211808,,JBU869  ,KJFK,,MDMA,,Airbus A321-231(SL),,N994JL
0a0025,1662234608.0,,1662236390,,DAH6142 ,DAAG,,,,737NG 6D6,B736,7T-VJR
a23b2a,1662213429.0,,1662218662,,CNS62   ,,,KBMG,,PC-12/47E,PC12,N243AF
a7daba,1662229389.0,,1662232218,,N605KG  ,KFOK,,KBED,,AW139,A139,N605KG
48c122,1662191942.0,1662191945.0,1662200516,,RYR3QT  ,LIRA,LIRA,EVEA,EVRA,737-8AS (W),B738,SP-RKC
