icao24,firstseen,takeofftime,lastseen,landingtime,callsign,estdepartureairport,airportofdeparture,estarrivalairport,airportofdestination,model, typecode, registration
4691c5,1662048875.0,1662048730.0,1662050240,,AEE286  ,LGAV,LGAV,,LGKR,Airbus A320 232SL,A320,SX-DNE
4d236c,1662041944.0,1662041945.0,1662046065,1662046077.0,RYR85V  ,LIRF,LIRF,LEMH,LEMH,Boeing 737 MAX 8-200,B38M,9H-VUV
3c6595,1662046863.0,1662047341.0,1662051719,1662051840.0,DLH75U  ,EDDF,EDDF,LFML,LFML,A319 114,A319,D-AILU
a74992,1662069366.0,,1662074266,,JIA5067 ,KDCA,,KATL,,CL-600-2D24,CRJ9,N569NN
a41cc6,1662060273.0,,1662061165,,N364SP  ,VT15,,VT15,,172S,,N364SP
344691,1662050524.0,,1662053887,,VLG7WM  ,,,LEPA,,A320 232SL,A320,EC-MEQ
a35d25,1661992038.0,,1661999965,,N316AK  ,PAMR,,PAMR,,PA-31-350,,N316AK
3e1dcb,1662036827.0,,1662041407,,ECA7MD  ,EIKY,,EGKB,,Cessna 525A Citation CJ2,C25A,D-ICMD
a0a060,1662075647.0,,1662076768,,N14AJ   ,KHYA,,KHYA,,58,,N14AJ
a7a08a,1661997912.0,,1662022540,,UAL54   ,KEWR,,LFPG,,767-424ER,B764,N59053
a121f2,1661997341.0,,1661999454,,N172PT  ,KPLU,,KPLU,,172N,,N172PT
a3323d,1662027332.0,,1662036899,,DAL963  ,KBOS,,KMSP,,A321-213,A321,N305DN
4010e9,1662061425.0,,1662071946,,EZY68FZ ,LDDU,,EGPH,,AIRBUS A319-111,A319,G-EZBU
c058c0,1662024700.0,1662024701.0,1662045995,1662045994.0,ACA803  ,EIDW,EIDW,CYUL,CYUL,787-8 (Boeing),B788,C-GHPV
c0482a,1661990966.0,,1661995272,,ROU1870 ,,,CYQB,,A319-114 (Airbus),A319,C-GBIN
7504b5,1662027439.0,,1662028287,,AXM5245 ,,,WMKK,,Airbus A320-216,A320,9M-RAT
392aed,1662011373.0,1662011348.0,1662020776,1662020911.0,AFR46ZX ,LFPG,LFPG,,LGAV,A320 214,A320,F-GKXN
758534,1662031550.0,,1662033747,,CEB998  ,,,RPLL,,Airbus A321-211,A321,RP-C4115
407d7f,1662045308.0,,1662046785,,GKS002T ,EGCN,,EGBB,,,,
a82d25,1662030009.0,,1662031844,,N626GH  ,2MD1,,4MD1,,T206H,,N626GH
736830,1662003277.0,,1662004406,,IZG4051 ,,,OIBV,,A320 211,A320,EP-ZAP
acdc5a,1662074703.0,,1662076275,,SKW5050 ,,,KDEN,,CL-600-2B19,CRJ2,N928EV
48c5e6,1662062289.0,,1662069921,,SRN7875 ,LDZA,,EDDK,,ATR 72 202F,AT72,SP-SPG
ab24f1,1662048203.0,,1662052319,,N817SD  ,KLBE,,KPWK,,HAWKER 800XP,,N817SD
aa7e3a,1662049422.0,,1662053559,,SWA2529 ,KSAN,,KSMF,,737-7BD,B737,N7752B
a12d67,1662069935.0,,1662075209,,SKW3353 ,KPDX,,KOAK,,ERJ 170-200 LR,E75L,N175SY
3d70c6,1662042318.0,,1662043194,,DFOYO   ,,,,,Cessna 208 Caravan,C208,D-FOYO
ae6035,1662007635.0,,1662008240,,G20966  ,KGRF,,KOLM,,,,
ac0c8b,1662008946.0,,1662011487,,SWA2647 ,,,KSJC,,737-8,,N8759Q
71005f,1662029754.0,,1662039598,,SVA801  ,OPMT,,,,777 368ER,B77W,HZ-AK20
c07b39,1662074323.0,,1662076559,,QUE10   ,,,CYUL,,CL600-2B16 (Series 601-3R) (Canadair),CL61,C-GURG
aa8fe2,1661990563.0,,1661992725,,N78TM   ,,,KCMA,,PA-28-181,,N78TM
a22ac6,1662042891.0,,1662045089,,RPA5694 ,KLGA,,KMVY,,ERJ 170-200 LR,,N239JQ
a60814,1662000226.0,,1662003569,,UAL592  ,KDEN,,KABQ,,A320-232,A320,N488UA
151df5,1661993831.0,,1662004016,,SDM6452 ,,,ULLI,,Airbus A319-111,A319,RA-73205
8013d3,1662053890.0,,1662057687,,IGO6411 ,,,,,A320-271N,A20N,VT-IJN
a196c8,1662039188.0,,1662041549,,SWA10   ,KHOU,,KDAL,,737-7H4,B737,N201LV
490d0b,1662052355.0,,1662060198,,NJE296N ,,,ESSB,,BD-100-1A10 Challenger 350 ,CL35,CS-CHK
abee3a,1662064758.0,,1662069239,,N868TB  ,KSEE,,KSEE,,172S,,N868TB
ac0535,1662038881.0,,1662041603,,WCP310  ,KFPR,,FL29,,PA-28-181,,N874AC
a26025,1662031239.0,,1662034520,,ENY3411 ,TE62,,KDFW,,ERJ 170-200 LR,E75L,N252NN
a8c855,1662047334.0,,1662050050,,N665RT  ,KSUA,,KSUA,,172R,,N665RT
a67445,1662069099.0,,1662073210,,N515CS  ,KRDU,,KAUO,,31A,LJ31,N515CS
a71d34,1662004592.0,,1662006405,,ASA70   ,PANC,,,,737-890,B738,N558AS
c8280d,1662000695.0,,1662001600,,PLC1    ,NZWP,,NZAA,,Bell 429 Global Ranger,B429,ZK-IPC
440a05,1662022146.0,1662022147.0,1662028009,1662027959.0,JPV284  ,LSZH,LSZH,EGCC,EGCC,560XL Citation XLS+,C56X,OE-GDS
800b63,1661992027.0,,1662004876,,AIC914  ,OEDF,,VIDP,,A320 214SL,A320,VT-EXE
a07bd5,1662035312.0,,1662037375,,AMF1696 ,KOMA,,K08K,,C-99,BE99,N130GP
c03bf5,1662059460.0,,1662063581,,WJA166  ,CYVR,,CYEG,,737-7CT (Boeing),B737,C-FWSI
49d266,1662047147.0,,1662055078,,TVS2821 ,,,LKPR,,737NG 8Z9/W,B738,OK-TVX
ab1122,1661990404.0,,1661997400,,DAL763  ,,,KLAX,,737-932ER,B739,N812DN
7c6d27,1662016531.0,,1662020188,,VOZ234  ,YPAD,,YMML,,737NG 8FE/W,B738,VH-VUH
c08059,1662074145.0,,1662076074,,1354567W,CYWG,,,,DHC-8-102 (Dehavilland),DH8A,C-GWPS
151ddb,1662054579.0,,1662059150,,AFL1187 ,,,UUEE,,A320-214 ,A320-214 ,RA-73179
a8107b,1662044201.0,,1662046453,,N619DC  ,KMVY,,KLWM,,PA-34-200T,PA34,N619DC
a6d8e7,1661996549.0,,1661997350,,LCO1602 ,,,KMIA,,767-316,B763,N540LA
a74887,1662054289.0,,1662058753,,N569BW  ,,,KOPF,,FALCON 50,FA50,N569BW
a19104,1662053797.0,,1662054909,,N20PW   ,II97,,34II,,M20J,,N20PW
abe5a2,1662038113.0,,1662061557,,FDX5153 ,,,,,777F,B77L,N866FD
7c6d37,1662012607.0,,1662016361,,VOZ859  ,YMML,,YSSY,,737-8FE,B738,VH-VUX
aa9c34,1661994805.0,,1661999033,,N783FM  ,KFME,,KFME,,172P,,N783FM
a33bea,1662043455.0,,1662049559,,N30713  ,KBLM,,KBLM,,177B,,N30713
a60693,1662012467.0,,1662037868,1662038220.0,BRIO68  ,,LRCK,LRCK,LRCK,CL-600-2B16,,N488CR
a7d1a0,1662059374.0,,1662061338,,N6024Q  ,KOXR,,KOXR,,95-B55 (T42A),,N6024Q
70c0c5,1661999147.0,,1662001807,,QTR663  ,,,OTHH,,A330 343E,A333,A4O-DI
4b8e41,1662045121.0,,1662047969,,PGT71U  ,LTFJ,,LTFE,,737NG 8H6/W,B738,TC-CRA
4690fa,1662027451.0,1662027325.0,1662028857,,AEE284  ,LGAV,LGAV,,LGKR,A320 232SL,A320,SX-DGZ
a9e940,1662052177.0,,1662055447,,N738F   ,,,KA08,,182Q,,N738F
a74d57,1662062791.0,,1662063412,,KAP589  ,,,KBOS,,402C,,N57PB
8990e4,1661992903.0,,1662000880,,EVA132  ,,,RJBB,,Boeing 777-36N(ER),B77W,B-16722
88516e,1662038323.0,1662038311.0,1662076498,1662076560.0,THA921  ,EDDF,EDDF,VTBS,VTBS,777 3ALER,B77W,HS-TKN
800d32,1662026483.0,,1662030507,,IGO2066 ,VIDP,,,,Airbus A320-271N,A20N,VT-IZI
aa9793,1662062484.0,,1662070499,,SWA2230 ,KSLC,,KAUS,,737-7L9,B737,N7817J
a91d26,1662050504.0,,1662052054,,N6869T  ,KSLC,,KTVY,,172S,,N6869T
800ba9,1662051934.0,,1662053570,,BDA154  ,VOMM,,,,757 23NPCF/W,B752,VT-BDB
e497bb,1662060123.0,,1662061617,,PROTQ   ,SBCB,,,,Airbus Helicopters H175,EC75,PR-OTQ
ab349f,1661990544.0,,1662015056,1662015054.0,AAL150  ,,KORD,LFPG,LFPG,787-9,B789,N821AN
ac0254,1662056918.0,,1662059039,,N873JS  ,KUAO,,K7S9,,,,
acf33a,1662067494.0,,1662069250,,N9330V  ,KPAE,,KPAE,,M20F,,N9330V
a04db8,1661998657.0,,1662000958,,AER45   ,,,PANC,,1900C,B190,N119AX
c00454,1662071870.0,,1662074559,,CFBQP   ,CZBA,,CZBA,,172L (Cessna),,C-FBQP
a4ad54,1662041987.0,,1662042911,,N400HD  ,KLZU,,KLZU,,R44 II,R44,N400HD
abc455,1662054482.0,,1662058640,,SWA2558 ,KOAK,,KSAN,,737-800,,N8574Z
3452c8,1662012113.0,,1662017306,,ANE2344 ,LPPT,,LEMH,,Bombardier CRJ 1000 NG,CRJX,EC-MLO
a27929,1662061606.0,,1662064432,,N259CK  ,KSDF,,KFTY,,680,C680,N259CK
4404a4,1662065614.0,,1662070534,,EJU95AG ,EGKK,,LIMC,,Airbus A320-214,A320,OE-ICL
3c6755,1662005409.0,1662005410.0,1662011067,1662011082.0,EWG8MM  ,EDDS,EDDS,LEPA,LEPA,A320 214SL,A320,D-AIZU
4ac962,1662057942.0,,1662061637,,NVR9772 ,EKBI,,ESSA,,A321 251NSL,A21N,SE-RKB
8003b0,1662045631.0,,1662056069,,AXB135  ,VIDP,,OMSJ,,737NG 8HG/W,B738,VT-AXJ
a32043,1661997974.0,,1661998975,,N300KR  ,K57C,,KRYV,,PA-28R-200,,N300KR
a7c2fc,1662065483.0,,1662075415,,N6EL    ,KCPS,,KSDL,,ASTRA SPX,ASTR,N6EL
a16287,1662032737.0,,1662034088,,ERH189  ,KHUM,,7LA1,,AW189,A189,N189EH
4d223b,1662021192.0,1662021158.0,1662025552,1662025551.0,RYR789B ,LIME,LIME,EHEH,EHEH,737-800,B738,9H-QCQ
c8068b,1662071923.0,,1662072681,,ZKMWC   ,NZAR,,NZAR,,,,
4bb86c,1662057301.0,,1662059995,,PGT45D  ,LTFJ,,LTFE,,A320-251N,A20N,TC-NCL
4d20f8,1662049723.0,,1662061497,,VJT895  ,KPDK,,KSLC,,Global 6000,GL6T,9H-VJP
ab399c,1662038065.0,,1662043198,,N822PP  ,KLWM,,KLWM,,EC135T3,EC35,N822PP
4bcdf9,1661990404.0,,1661991417,1661991416.0,SXS7X   ,,LTAI,EDDK,EDDK,737-8HC,B738,TC-SOY
c069f3,1662071414.0,,1662072446,,PNO707  ,,,CYHU,,PC-12/47 (Pilatus),PC12,C-GODE
75043a,1662039870.0,,1662054683,,MXD241  ,,,VOBL,,Boeing 737-8GP,B738,9M-LCR
abe09a,1662008298.0,,1662011578,,SWA874  ,KMSP,,KMDW,,737-8H4,B738,N8644C
c05ef6,1662067993.0,,1662070010,,,,,CYWG,,DHC-8-314 (Dehavilland),DH8C,C-GJYZ
a13e22,1662063500.0,,1662065147,,N1798X  ,KTOL,,KDET,,210L,,N1798X
8881b9,1662035893.0,,1662037916,,VAG658  ,,,VVGL,,Airbus A321-211,A321,VN-A288
471f72,1662055323.0,,1662064013,1662064008.0,WZZ4017 ,,LRCL,EGGW,EGGW,A321 231SL,A321,HA-LXQ
c05095,1662047466.0,,1662051942,,,CYYC,,,,DHC-8-402 (Dehavilland),DH8D,C-GENK
800d94,1662034505.0,,1662053113,,VTI827  ,VECC,,VOMM,,Boeing 737-8AL,B738,VT-TGB
a4b7c7,1662022879.0,,1662030239,,N403AA  ,,,KRDU,,501,C501,N403AA
40643a,1662012635.0,1662012636.0,1662021869,1662021868.0,EZY89ZV ,EGGP,EGGP,LPFR,LPFR,AIRBUS A320-214,A320,G-EZTZ
ad6ec6,1662043580.0,,1662046654,,AAL2890 ,KDCA,,2NC1,,737-823,B738,N965AN
a9ffeb,1661994069.0,,1662000476,,RPA3535 ,KORD,,FL84,,EMB-175 200LR,E75L,N743YX
4b1616,1662032604.0,1662032605.0,1662040180,1662040315.0,SWR106Y ,LSZH,LSZH,LGAV,LGAV,A320-214,A320,HB-IJM
aa3053,1661990404.0,,1661993279,,N756A   ,KLGB,,KLGB,,PA-44-180,,N756A
c0440e,1662038113.0,,1662040953,,ACA442  ,CYYZ,,CYOW,,A320-214 (Airbus),A320,C-FZUB
3d2e4e,1662010026.0,,1662014999,,DEPUC   ,EHGG,,EBMO,,Cirrus SR20,SR20,D-EPUC
aaff03,1662048771.0,,1662056131,,N80755  ,FL84,,KFFC,,172M,,N80755
ac56cf,1662049306.0,,1662050932,,EDV5392 ,KATL,,K0J6,,CL-600-2B19,CRJ2,N8942A
a41fe1,1662008820.0,,1662012412,,SKQ45   ,KPWK,,KOSU,,PC-12/45,PC12,N365LH
702093,1662059269.0,,1662070921,,BBC387  ,,,VGZR,,737-8HO (W),B738,S2-AEW
abf96c,1662007496.0,,1662010552,,SWA2864 ,KLAX,,KOAK,,737-8,B38M,N8705Q
45966b,1662033284.0,,1662034060,,OYESK   ,EKVD,,EKOD,,Sakota S-10,SAKO,OY-ESK
4d2211,1662027645.0,1662027647.0,1662030945,,RYR6EB  ,EDDN,EDDN,,LDZD,,,
7c436a,1662011767.0,,1662014371,,NLO     ,YYEA,,YMMB,,Piper PA-44-180 Seminole,PA44,VH-NLO
aa7bea,1662057522.0,,1662065529,,DAL1413 ,KSEA,,KSAN,,737-8EH,B738,N775DE
800c39,1662043488.0,,1662045179,,IGO451  ,VOBL,,,,,,
899147,1662075154.0,,1662076193,,MDA781  ,RCMQ,,RCQC,,,,
a5df2d,1662047480.0,,1662049096,,N478DR  ,KTKV,,KSTP,,400A,BE40,N478DR
c06828,1662066500.0,,1662068588,,NRL951  ,,,CYMX,,737-2B6C (Boeing),B732,C-GNLN
aa97d7,1662046635.0,,1662048813,,N7819G  ,KSEE,,KSEE,,172L,,N7819G
71bf83,1662010473.0,,1662017264,,KAL692  ,RCTP,,RKSI,,Boeing 777-3B5(ER),B77W,HL7783
48ca40,1662045683.0,,1662054280,1662054277.0,SAH59P  ,,LIRS,EGNR,EGNR,Hawker Beechcraft 400XP,BE40,SP-TTA
c03a3a,1662073590.0,,1662075295,,FWBH    ,CBQ2,,CYXX,,212 (Bell),,C-FWBH
4ac9e3,1662056075.0,1662056077.0,1662063161,1662063160.0,SAS2550 ,EGCC,EGCC,ESSA,ESSA,Airbus A320 251NSL,A20N,SE-ROC
800c8e,1662014024.0,,1662022570,,VTI533  ,VIDP,,,,,,
e48e92,1662042241.0,,1662045044,,,SBKP,,SBRJ,,737NG 8EH/W,B738,PR-GXJ
a5898b,1662050838.0,,1662051861,,N456MT  ,K47N,,KMJX,,EC 135 P2+,EC35,N456MT
a2eec4,1662050584.0,,1662052944,,N2885K  ,KOXR,,KTOA,,PA-28-181,,N2885K
a668a4,1662045660.0,,1662046676,,N5118P  ,KI23,,KMRT,,PA-24-250,,N5118P
06a1c0,1662010301.0,,1662059291,,QTR49V  ,OTHH,,KSEA,,777-3DZ(ER),B77W,A7-BEJ
ab4ea8,1661995145.0,,1661997770,,AAL789  ,KCLT,,KPLR,,A319-132,A319,N828AW
00b026,1662044902.0,,1662046545,,SAA571  ,FAOR,,,,A319 131,A319,ZS-SFL
ad1957,1661996036.0,,1661999008,,ASH5879 ,KMAF,,KDFW,,CRJ 900 ER,CRJ9,N943LR
3c4dc7,1662005885.0,,1662012608,,DLH2AC  ,EDDM,,ESSA,,CRJ 900 LR NG,CRJ9,D-ACNG
3c64a8,1662043795.0,,1662052160,,DLH27P  ,LPPT,,EDDM,,Airbus A321-271NX,A21N,D-AIEH
71c349,1662012019.0,,1662013721,,KAL1243 ,RKSS,,,,Boeing 737 MAX 8,B38M,HL8349
acdfcc,1662065460.0,,1662068387,,KAP511  ,4MO3,,KSTL,,Canadair CRJ-100ER,CRJ1,N929CA
8964ed,1662035227.0,,1662038093,,EFC18L  ,OMDW,,OMFJ,,SR22,SR22,A6-CTG
4ba8f2,1662046442.0,,1662047758,,THY93BQ ,LTFJ,,,,737NG 8F2/W,B738,TC-JGR
4baa0b,1662031715.0,,1662035069,,THY9YA  ,,,LTFM,,A320 232,A320,TC-JPK
ab1edc,1662072396.0,,1662075311,,N8154J  ,KSAC,,KSAC,,PA-44-180,,N8154J
ac9a6a,1661998238.0,,1662004209,,N911AH  ,,,KFPR,,OH-58A,,N911AH
75823e,1662072438.0,,1662074234,,PAL1981 ,RPLL,,,,A320 214,A320,RP-C8620
4aaa70,1662040321.0,,1662041369,,DFL5840 ,ESSN,,,,,,
a2ec85,1661994336.0,,1662001724,,N288JK  ,KMHR,,KMHR,,EC120B,EC20,N288JK
aa0dfa,1662072120.0,,1662074905,,EJA747  ,MA72,,KTTN,,BD-100-1A10,,N747QS
c0636c,1662037570.0,,1662042026,,POE122  ,KEWR,,CYTZ,,DHC-8-402 (Dehavilland),DH8D,C-GLQX
a7f068,1662001612.0,,1662003776,,N610TA  ,KAPN,,KGRR,,B200,BE20,N610TA
a59c93,1662067519.0,,1662070891,,N4604V  ,KRHV,,KDVO,,172RG,,N4604V
ace96a,1662064013.0,,1662065441,,ASA404  ,KSEA,,,,737-9,,N931AK
aa16cf,1662053169.0,,1662054607,,N7493W  ,0WI7,,0WI7,,PA-28-180,,N7493W
0a0047,1661990403.0,,1661991948,,DAH6106 ,,,,,A330 202,A332,7T-VJY
4bc855,1662063189.0,,1662064339,,PGT858  ,LTFJ,,,,,,
02a1ae,1661990403.0,,1661993920,,LBT749  ,,LFPG,,DTTJ,A320 214,A320,TS-INO
4ca6fe,1662010697.0,,1662012954,,RYR34BD ,EGNX,,EIDW,,BOEING 737-8AS,B738,EI-EBA
a389e7,1662065484.0,,1662071069,,WLDLD27 ,,,,,PC-12/45,PC12,N327SF
4d2304,1662005423.0,,1662008751,,RYR23WQ ,LIME,,,,,B38M,9H-VUF
a31fa8,1661994024.0,,1661996034,,N300DL  ,KWHP,,KSBA,,PA-32-300,,N300DL
abb398,1662040612.0,,1662042042,,N853MH  ,KLAS,,KU30,,EC 130 B4,EC30,N853MH
a9e4da,1662028584.0,,1662037461,,N7368W  ,KSEG,,9NC9,,PA-28-180,,N7368W
4aca50,1662022261.0,1662022262.0,1662026523,1662026522.0,NOZ1052 ,ENGM,ENGM,EPGD,EPGD,Boeing 737-8JP,B738,SE-RRP
a04285,1662058025.0,,1662059982,,N116AH  ,KPAO,,KPAO,,182R,,N116AH
396447,1661996818.0,,1662004229,1662004146.0,AFR716  ,,FZAA,LFPG,LFPG,A330 203,A332,F-GZCH
4cc52b,1662060532.0,1662060534.0,1662064798,,ICE213  ,EKCH,EKCH,,BIKF,Boeing 737 MAX 9,B39M,TF-ICA
4ac8b4,1662049324.0,,1662051593,,SAS281  ,ENGM,,ENBR,,737NG 76N/W,B737,SE-RET
152023,1662018279.0,,1662024012,,AFL1297 ,,,UUEE,,A320-214 ,A320,RA-73763
0c20b5,1662044938.0,,1662046664,,CMP290  ,,,MPMG,,737NG 8V3/W,B738,HP-1845CMP
acbbd8,1662058156.0,,1662061079,,N92AG   ,,,PANC,,PC-12/45,PC12,N92AG
71bd40,1662012023.0,,1662066114,,KAL643  ,,,RKSI,,A330 322,A333,HL7540
abd57e,1661990408.0,,1661991149,,SWA2967 ,KC09,,KMDW,,737-8H4,B738,N8614M
4077f6,1662036498.0,,1662037449,,GSUMO   ,LFPE,,LFPQ,,SkyRanger Nynja LS 912S(1),SKRA,G-SUMO
a687e4,1662059838.0,,1662061616,,N52PK   ,KJVL,,KJVL,,525,C525,N52PK
471db2,1662006705.0,1662006707.0,1662015103,1662015096.0,WZZ3030 ,LHBP,LHBP,EGGW,EGGW,,,
ac50fa,1662019421.0,,1662032026,,FDX1419 ,,,KOAK,,777F,,N893FD
3e18d0,1662024758.0,1662024759.0,1662034967,1662035243.0,DIAPC   ,EGKB,EGKB,EDMA,EDMA,,,
a6ba82,1662050810.0,,1662055738,,N5322J  ,KSNA,,KSNA,,PA-28-181,,N5322J
a7d2ae,1662034588.0,,1662039583,,SKW4012 ,KU42,,KLAX,,ERJ 170-200 LR,E75S,N603CZ
a3573a,1662018036.0,,1662020475,,REH7    ,KOAK,,KMYV,,EC 135 P2+,EC35,N314RX
aa17db,1662060608.0,,1662065373,,N75BT   ,,,KALX,,TBM 700,TBM7,N75BT
e491c3,1662038113.0,,1662039465,,GLO1738 ,SBBR,,,,737NG 8EH/W,B738,PR-GYA
7c7c32,1661999493.0,,1662000265,,YTG     ,,,YPPF,,,DA40,VH-YTG
ab8412,1662036073.0,,1662038791,,BVN8571 ,KOMA,,KGRI,,208B,C208,N841FE
a1b7d8,1662039467.0,,1662047326,,N21H    ,KSTP,,KABQ,,680,C560,N21H
a3effe,1662051406.0,,1662053846,,N353AM  ,4NY4,,73NY,,EC 130 B4,EC30,N353AM
a4c8de,1662031932.0,,1662040640,,RPA4511 ,KOMA,,KLGA,,ERJ 170-200 LR,E75S,N407YX
7608f9,1662049170.0,,1662058192,,PIA715  ,OPMT,,,,Boeing 777-240(LR),B77L,AP-BGY
a0f8d3,1662047300.0,,1662049152,,UCA4858 ,8TX7,,,,EMB-145XR,E45X,N16178
4baa86,1662008570.0,,1662016072,,THY89FH ,LIRF,,LTFM,,Airbus A321 231SL,A321,TC-JTF
ad675e,1662045859.0,,1662049183,,N963AU  ,KAUO,,KAUO,,172S,,N963AU
ad6884,1662051196.0,,1662057779,,AAL2509 ,KDCA,,KMCO,,737-823,B738,N963NN
4bccba,1662055809.0,,1662058828,,SXS4N   ,,,,,737NG 8HC/W,B738,TC-SEZ
406961,1662025184.0,,1662028673,,GCHVB   ,,,,,QUIKR Quik,ULAC,G-CHVB
a26535,1662072464.0,,1662075849,,N2531Y  ,IA17,,IA17,,PA-28-181,,N2531Y
3986aa,1662030624.0,,1662031433,,FHBVK   ,,,,,EC120B Colibri,EC20,F-HBVK
4cafd7,1662045722.0,,1662048416,,SAS4615 ,,,EGPD,,Mitsubishi CRJ-900LR,CRJ9,EI-GED
3c4dcc,1662055513.0,1662055514.0,1662058408,1662058407.0,DLH8YN  ,EDDL,EDDL,EDDM,EDDM,CRJ 900 LR NG,CRJ9,D-ACNL
75047e,1662024183.0,,1662034919,,NEP952  ,,,ZGSZ,,737-330 (QC),B733,9M-NEY
151fbf,1662063434.0,,1662075915,,AUL571  ,ULLI,,,,Airbus A320-251N,A20N,RA-73663
71c013,1662022671.0,,1662024257,,JNA353  ,RKSS,,,,737NG 8SH/W,B738,HL8013
7c7b78,1662029304.0,,1662031302,,YOA     ,YPJT,,YPJT,,Cessna 172S Skyhawk SP,C172,VH-YOA
4d23a3,1662024191.0,1662024134.0,1662029410,1662029430.0,EZY65MY ,LIME,LIME,EGKK,EGKK,,,
aa974f,1662004084.0,,1662009066,,SWA1521 ,KBNA,,KMCO,,737-76Q,B737,N7815L
aac118,1662062566.0,,1662066136,,SWA1922 ,,,KPHX,,737-7H4,B737,N792SW
a13ef2,1662048660.0,,1662054749,,N18GJ   ,,,,,45,,N18GJ
4d22bf,1662026411.0,1662026415.0,1662033598,1662033589.0,RYR8TJ  ,LEPA,LEPA,LOWW,LOWW,A320-232,A320,9H-IHD
a512ff,1662048608.0,,1662051946,,N426MC  ,KI12,,KI12,,172L,,N426MC
300371,1662044047.0,,1662048679,1662048678.0,LSA202  ,,LGSK,LIRA,LIRA,Falcon 2000,F2TH,I-KERE
a51a6c,1662061126.0,,1662063511,,N428MB  ,KHSV,,K8A1,,SEAREY LSA,,N428MB
a779b0,1662036264.0,,1662039487,,ASA954  ,,,KSEA,,737-890,B738,N581AS
4a068c,1662059741.0,,1662062446,,ROT629R ,LROP,,,,ATR 72-600,AT72,yr-atl
ace6df,1662015991.0,,1662028877,,NKS1168 ,KLAS,,KBKL,,A320-271N,,N930NK
7609ee,1662064897.0,,1662068427,,PIA287  ,,,OTHH,,Airbus A320-214,A320,AP-BON
ab5975,1662032956.0,,1662062774,,DAL31   ,EGLL,,KATL,,767-432ER,B764,N830MH
0d09d3,1662027758.0,,1662029668,,VTM3303 ,,,,,McDonnell Douglas DC-9-15MC,DC91,XA-UXR
a3e6b1,1662034467.0,,1662050327,,XOJ350  ,KTEB,,TBPB,,BD-100-1A10,CL35,N350VJ
adc204,1662043789.0,,1662049678,,N986G   ,KMTN,,KMTN,,PA-28-181,,N986G
49520f,1662059500.0,,1662068982,,TAP642  ,LPPT,,EBBR,,EMB-190 LR,E190,CS-TPO
504e43,1661996231.0,,1662010379,,ATG6640 ,EDDP,,,,747 412F,B744,ER-BBJ
4d224e,1662025071.0,1662025073.0,1662030299,1662030346.0,RYR971G ,LIRA,LIRA,EDFH,EDFH,Boeing 737-8AS,B738,9H-QDY
4d22ae,1662069406.0,,1662074238,,RYR8792 ,LFOB,,LJCE,,Airbus A320-214,A320,9H-LMH
a3a1a9,1661994991.0,,1661999224,,N333HF  ,KGBR,,KCXY,,PA-31-350,,N333HF
a4ed76,1662043246.0,,1662044984,,N4165E  ,KETB,,KETB,,PA-28-181,,N4165E
ac212d,1662041776.0,,1662046558,,SWA1527 ,KBNA,,KMCO,,737-8,,N8807L
a9b7c4,1662063300.0,,1662065717,,SWA2525 ,KLAX,,KLAS,,737-7H4,B737,N725SW
ac042a,1662032926.0,,1662034723,,SWA827  ,KSAT,,XS25,,737-8,,N8732S
a43aea,1661993643.0,,1661997255,,N37172  ,,,CA66,,B300,B350,N37172
c05f01,1662055291.0,,1662056086,,JZA152  ,CYYJ,,CYVR,,DHC-8-402 (Dehavilland),DH8D,C-GJZK
aae65e,1662040634.0,,1662042747,,N801JB  ,KASH,,KCON,,206B,B06,N801JB
a6aa9b,1662042104.0,,1662045763,,N529CM  ,8MD6,,KEZF,,RV-10,,N529CM
40756d,1662018161.0,1662018133.0,1662025979,1662026094.0,EZY69NU ,LEIB,LEIB,EGKK,EGKK,A-320neo,A20N,G-UZHO
401a63,1662031539.0,,1662032637,,GACUS   ,EGLD,,EGBT,,DH85 LEOPARD MOTH Leopard Moth,DH85,G-ACUS
44061d,1662005661.0,,1662017109,,EJU92KU ,EDDB,,LEMG,,Airbus A319-111,,OE-LQQ
89656a,1662006975.0,,1662021656,,FDB1075 ,OMDB,,LGNX,,Boeing 737 MAX 8,B38M,A6-FMT
151fb9,1662032245.0,,1662041516,,AUL552  ,,,UUEE,,Boeing 737-8JP,B738,RA-73657
a231a6,1661995654.0,,1661996860,,SKW3752 ,,,KU42,,ERJ 170-200 LR,E75L,N240SY
4ca7b5,1662023979.0,1662023957.0,1662030389,,RYR4797 ,EBCI,EBCI,LEDS,LECH,BOEING 737-8AS,B738,EI-EFZ
06a364,1662033548.0,,1662064586,,QTR1301 ,OTHH,,OTHH,,Airbus A330-202,A332,A7-ACS
a9daef,1662043021.0,,1662044013,,N734LP  ,KSUA,,FD39,,172N,,N734LP
39c8e1,1662052639.0,,1662054596,,ALPES2  ,LFOZ,,LFLH,,Cessna Citation Mustang,C510,F-HSHB
3006a0,1662028839.0,,1662033202,,IJACK   ,EDLN,,LIMP,,Honda Jet HA-420,HDJT,I-JACK
abc012,1662056406.0,,1662064107,,SWA1675 ,,,TJSJ,,737-800,,N8560Z
a44031,1661990404.0,,1661992824,,DAL1041 ,,,KLAX,,A320-212,A320,N373NW
440bc3,1662065010.0,,1662071637,,BCS2881 ,EIDW,,EDDP,,Boeing 757-236(PCF),B752,OE-LNF
