icao24,firstseen,takeofftime,lastseen,landingtime,callsign,estdepartureairport,airportofdeparture,estarrivalairport,airportofdestination,model, typecode, registration
ad4eb5,1662130413.0,,1662139616,,AAL2599 ,KBUR,,KDFW,,737-823,B738,N957AN
4b9856,1662091328.0,,1662102228,,FHY195  ,,,EDDL,,A320 214,A320,TC-FBV
abab5c,1662087493.0,,1662088639,,N851DB  ,KTYS,,KCHA,,525,C525,N851DB
a9dce9,1662113793.0,,1662123374,,UAL492  ,KEWR,,,,737NG 924ER/W,B739,N73445
a8a017,1662070143.0,,1662081178,,JBU1834 ,,,KJFK,,A320-232,A320,N655JB
a52a65,1662119808.0,,1662122849,,N43187  ,KFDK,,KFDK,,PA-28-181,,N43187
ae1ece,1662079000.0,,1662079648,,BB073   ,93FD,,KNQB,,T-6B Texan II,TEX2,166073
a4db20,1662136005.0,,1662137165,,N41166  ,K39N,,KMPO,,PA-31-350,,N41166
a39269,1662144933.0,,1662147410,,KAP56   ,KBOS,,KLEB,,402C,,N3292M
ade73f,1662134229.0,,1662135078,,N995WW  ,8OH4,,55OI,,,,
a3f436,1662147098.0,,1662150947,,FFT574  ,KSLC,,KDEN,,A320-251N,,N354FR
44022d,1662140869.0,,1662144857,,AUA505K ,LOWW,,LIRF,,A320-200,A320,OE-LXC
a8f6d0,1662123247.0,,1662126868,,N677MD  ,KSPG,,GA25,,SR22,,N677MD
4d21f0,1662100463.0,,1662103757,,RYR62   ,LROP,,LGTS,,737-8AS,B738,9H-QAH
a690c5,1662121765.0,,1662128748,,N522EE  ,KDAL,,KCMH,,MYSTERE-FALCON 50,H25B,N522EE
ad78ed,1662143140.0,,1662143968,,N9673E  ,KLUK,,2OA7,,17-30A,,N9673E
a03c8d,1662092550.0,,1662094329,,N114RG  ,KHAF,,KPAO,,SR22T,,N114RG
a28bf2,1662109980.0,,1662117110,,UPS984  ,KONT,,KBFI,,MD-11F,,N263UP
c0817c,1662109909.0,,1662130574,,WJA31   ,EGPF,,CYHZ,,737-8 (Boeing),B38M,C-GXAX
a67fba,1662155495.0,,1662157939,,LXJ518  ,,,KAUS,,BD-100-1A10,CL30,N518FX
a2ec0c,1662159549.0,,1662160418,,JANET37 ,KLAS,,,,737-66N,B736,N288DP
abfefd,1662126541.0,,1662138491,,AAL1035 ,KEWR,,KDFW,,737-823,B738,N872NN
3c0ac6,1662138464.0,,1662150768,,CFG9TC  ,,,EDDL,,,,
a4f999,1662152724.0,,1662158477,,JTL42   ,KTEB,,KPDK,,GULFSTREAM 200,,N42DH
a0835d,1662151773.0,,1662156316,,RPA4744 ,KJFK,,KCMH,,ERJ 170-200 LR,E75S,N132HQ
4b19f4,1662126825.0,1662126830.0,1662131723,1662131704.0,SWR37MK ,EPKK,EPKK,LSZH,LSZH,ERJ 190-100 LR,E190,HB-JVO
06a0eb,1662096983.0,,1662150040,,QTR25Q  ,OTHH,,KMIA,,Airbus A350-941,A359,A7-AML
ad81fe,1662143642.0,,1662151866,,N97HC   ,KALB,,CT51,,T310R,,N97HC
ac0417,1662078050.0,,1662083591,,ASH6045 ,,,SC33,,ERJ 170-200 LR,E75L,N87318
4d233e,1662086584.0,1662086585.0,1662096176,,GJT25H  ,EYVI,EYVI,,LTAI,Airbus A320-232,A320,9H-HUB
abb7c8,1662128720.0,,1662139986,,N854SD  ,KSQL,,KSLC,,SR22T,G400,N854SD
407356,1662105831.0,,1662107870,,BND86L  ,,,EGPD,,EC175 B H175,EC75,G-EMEA
789218,1662094501.0,,1662156442,,CPA845  ,KJFK,,VHHH,,,A35K,B-LXF
4bab23,1662082911.0,,1662085137,,THY82Y  ,,,LTBA,,737NG 9F2ER/W,B739,TC-JYC
4520d0,1662107145.0,1662107146.0,1662115949,1662115948.0,LZB462  ,EHAM,EHAM,LBSF,LBSF,Airbus A320-214,A320,LZ-FBI
a8d5a0,1662086795.0,,1662089039,,UAL596  ,KIAD,,KEWR,,737-924ER,B739,N66893
e071d1,1662108532.0,,1662109486,,ARG1918 ,SABE,,,,737NG 8HX/W,B738,LV-GGQ
a96171,1662123141.0,,1662139782,,DAL334  ,KATL,,KSEA,,757-2Q8,B752,N703TW
7c6db3,1662100745.0,,1662109061,,QFA665  ,YBBN,,YPAD,,737-838,B738,VH-VYD
4d234f,1662092266.0,1662092242.0,1662099419,1662099418.0,RYR87MC ,LIME,LIME,LEMD,LEMD,,B738,9H-VUP
c04693,1662151329.0,,1662161472,,ASP554  ,,,,,525B (Cessna),,C-GASW
a385c8,1662087326.0,,1662094333,,DAL2517 ,KATL,,KOMA,,A319-114,A319,N326NB
a89121,1662135985.0,,1662138872,,N651HA  ,PS25,,MD11,,206L-3,B06,N651HA
400663,1662143163.0,,1662147676,,DHK3999 ,,,EGNX,,BOEING 757-236,B752,G-BMRA
151fb9,1662084983.0,,1662092346,,AUL294  ,,,UUEE,,Boeing 737-8JP,B738,RA-73657
a46bd2,1662160972.0,,1662162297,,N384TC  ,KBOI,,,,EA500,EA50,N384TC
7800fd,1662101463.0,,1662102734,,CSN3407 ,,,,,737NG 81B,B738,B-5147
c009ea,1662120724.0,,1662122364,,CFDTP   ,CYPQ,,CYSH,,300 (Beech),BE30,C-FDTP
760996,1662133941.0,,1662142820,,PIA224  ,OMDB,,,,A320 214,A320,AP-BLV
71bf93,1662136777.0,,1662154598,,AAR762  ,,,RKSI,,A330 323E,A333,HL7793
a36f9d,1662107341.0,,1662109279,,N320PH  ,,,KAUS,,EC 135 P2+,EC35,N320PH
800bf9,1662093215.0,,1662106102,,AIC542  ,VIDP,,VOTP,,A320 251NSL,A20N,VT-EXU
a8712a,1662072521.0,,1662091869,,JBU669  ,KJFK,,KSJC,,A320-232,A320,N643JB
4ba90f,1662090316.0,,1662094070,,THY1VF  ,,,,,737NG 8F2/W,B738,TC-JHO
a2a79b,1662148806.0,,1662152323,,N270MM  ,KPRC,,KLAX,,EPIC LT,EPIC,N270MM
c055f2,1662126691.0,,1662128009,,JZA404  ,,,CYYC,,DHC-8-402 (Dehavilland),DH8D,C-GGOF
a14584,1662083073.0,,1662092097,,N181MP  ,KCOS,,KFAR,,B200GT,BE20,N181MP
aa0a1a,1662133485.0,,1662136889,,ASI586  ,KDVT,,KDVT,,PA-28-181,,N746PA
adf065,1662086621.0,,1662088079,,N998AK  ,PAMR,,,,C-12D-1 Huron,BE20,N998AK
4ca643,1662097563.0,,1662107065,,RYR64RA ,LPPR,,LMML,,BOEING 737-8AS,B738,EI-DYA
c044be,1662090270.0,,1662093029,,CGAAV   ,,,CYVR,,1900D (Beech),B190,C-GAAV
a04a01,1662129395.0,,1662132561,,AER145  ,,,PANC,,1900C,B190,N118AX
44aee9,1662121500.0,,1662123629,,OOKWI   ,EBZH,,EBZH,,Tecnam P-2008 JC,P208,OO-KWI
4ca8ef,1662140242.0,,1662144719,,ITY1630 ,LIBD,,LIML,,A319-112,A319,EI-IMG
ad4fde,1662133076.0,,1662136198,,NKS870  ,KSNA,,KLAS,,A320-271N,,N957NK
151e0d,1662132481.0,,1662138436,,PBD547  ,ULLI,,UWKD,,Boeing 737-8MC,B738,RA-73229
4bb0e3,1662096767.0,1662096830.0,1662104930,,THY16   ,SAEZ,SBGR,SDTB,LTFM,A350-941 ,A359,TC-LGC
4baac9,1662146026.0,,1662148573,,THY49DC ,,,,,Boeing 737NG 8F2/W,B738,TC-JVI
ac756c,1662147666.0,,1662152996,,AAL776  ,,,KMIA,,A319-115,A319,N9011P
4684b9,1662092475.0,,1662097168,,SXAEY   ,,,LGAL,,Tecnam P2008 JC,P208,SX-AEY
a51930,1662148629.0,,1662151949,,N42787  ,7OA7,,7OA7,,PA-28-151,,N42787
a41cf8,1662079819.0,,1662081173,,UPS2182 ,KPHL,,KEWR,,767-346,,N364UP
e07542,1662110962.0,,1662119578,,ARG1260 ,SABE,,SBGL,,737NG 800/W,B738,LV-GUB
a72567,1662156516.0,,1662161443,,N56JP   ,KAPA,,K4M1,,45,,N56JP
467892,1662105300.0,,1662108202,,T45     ,EFHK,,EFKU,,PC-XII 47E,PC12,PI-03
86d5e0,1662080413.0,,1662095815,,JAL741  ,RJAA,,RPLL,,787 8,B788,JA823J
3d207b,1662095843.0,,1662101988,,DEKNZ   ,EDTX,,EDAZ,,,,
8005f3,1662103984.0,,1662145492,,AIC308  ,VIDP,,YMML,,787 8,B788,VT-ANJ
4952c1,1662107761.0,,1662109632,,TAP1828 ,,,LPPT,,A320 251N ,A20N,CS-TVA
48506b,1662038197.0,,1662113018,,TFL377  ,EHAM,,EHAM,,787 8,B788,PH-TFK
155bea,1662131561.0,,1662139409,,SUM9104 ,,,UUWW,,Superjet 100 95 LR-100,SU95,RA-89066
a2fa6a,1662130155.0,,1662133685,,ENY3685 ,,,KAUS,,ERJ 170-200 LR,,N291NN
ac6e67,1662117852.0,,1662122992,,N90SD   ,2MO9,,,,C90A,BE9L,N90SD
7c1c95,1662125228.0,,1662126434,,FD540   ,,,YPAD,,PC-12/47E,PC12,VH-FXJ
3cf194,1662121713.0,1662121716.0,1662126818,1662126817.0,PWF357  ,LSZH,LSZH,LZIB,LZIB,Dornier Do 328 100,D328,D-CSUE
ac6da8,1662144708.0,,1662153795,,N90JN   ,KACK,,4OI7,,E-90,BE9L,N90JN
a4d58f,1662124911.0,,1662130060,,EJA410  ,AL16,,KMKC,,EMB-505,E55P,N410QS
ace5b6,1662072011.0,,1662082467,,AAL377  ,KPHX,,KORD,,737-823,B738,N930AN
401b45,1662107503.0,,1662111042,,GBCCX   ,,,EGHL,,DHC-1 CHIPMUNK 22 (LYCOMING) Chipmunk,DHC1,G-BCCX
a54fb8,1662077693.0,,1662080759,,N441QF  ,KF72,,KSAC,,172R,,N441QF
a5424a,1662158503.0,,1662159785,,QXE2505 ,KSEA,,KBLI,,DHC-8-402,DH8D,N438QX
4005d4,1662044875.0,1662044763.0,1662132467,,DHK554  ,OBBI,EDDP,VTBS,VTBS,,,
a1eb7a,1662075223.0,,1662083969,,N2225D  ,KFRG,,KFRG,,PA-28-161,,N2225D
a68caa,1662128562.0,,1662132259,,JIA5243 ,KDCA,,KDTW,,CL-600-2C10,CRJ7,N521AE
a16bca,1662153043.0,,1662157798,,N1909M  ,,,KPTK,,560XL,,N1909M
3420cc,1662126913.0,1662126914.0,1662136358,1662136327.0,IBE31GW ,LKPR,LKPR,LEMD,LEMD,A320 214,A320,EC-IZR
4077ab,1662132472.0,,1662134838,,GCLDC   ,EGCJ,,EGNO,,Evektor EV-97 EuroStar,EV97,G-CLDC
885172,1662138939.0,,1662158846,,THA642  ,VTBS,,,,Boeing 777 3ALER,B77W,HS-TKR
a85999,1662127191.0,,1662134663,,ASA279  ,KSEA,,KBUR,,B737-800,B738,N3765
345313,1662096556.0,1662096557.0,1662100600,1662100598.0,VLG18AZ ,LEBL,LEBL,LSGG,LSGG,Airbus A320 232SL,A320,EC-MOG
80149f,1662099487.0,,1662101018,,IGO7282 ,VOMM,,,,,AT76,VT-IRB
acce1a,1662133869.0,,1662138675,,JUMP4   ,KE60,,KE60,,DHC-6 TWIN OTTER,DHC6,N924MA
a23ecf,1662126980.0,,1662132381,,N2439Z  ,KSWF,,KBED,,172S,C172,N2439Z
74073a,1662116531.0,,1662133306,,RJA653  ,OTHH,,,,Airbus A319-111,A319,JY-AYZ
89407a,1662093650.0,,1662094946,,GFA102  ,OEDF,,OBBI,,A321 231,A321,A9C-CD
801464,1662108946.0,,1662111209,,VTI155  ,VIDP,,,,Airbus A321-251NX,A21N,VT-TVD
a537b2,1662127275.0,,1662133518,,SWA805  ,KSAT,,KDEN,,737-7H4,B737,N435WN
4b1b08,1662122047.0,,1662123949,,HBKGE   ,LSZL,,LSZL,,,SLG2,HB-KGE 
ad14a0,1662079030.0,,1662091157,,ASA26   ,KSEA,,KORD,,737-9,,N942AK
e80242,1662138347.0,,1662156861,,LPE2464 ,SPJC,,KMIA,,B767-316ER/W,B763,CC-CXG
31dd1a,1662104093.0,,1662106553,,IC733   ,EDPC,,LOLH,,,,
a54c11,1662080672.0,,1662082485,,QXE2226 ,,,KSEA,,DHC-8-402,DH8D,N440QX
758534,1662082803.0,,1662084494,,CEB617  ,RPLL,,,,Airbus A321-211,A321,RP-C4115
010209,1662066857.0,1662066846.0,1662078020,,MSR802  ,LFPG,LFPG,,HECA,Airbus A320-251N,A20N,SU-GFO
a508c5,1662113471.0,,1662116987,,SWA274  ,KAUS,,KMSY,,737-7H4,B737,N423WN
0d0d92,1662160413.0,,1662161842,,VOI716  ,,,,,Airbus A320-271N,A20N,XA-VSD
781335,1662094830.0,,1662098307,,CES7729 ,,,RJBB,,,,
7583e8,1662096437.0,,1662100506,,CEB782  ,,,RPLL,,A320 214SL,A320,RP-C4107
a1be10,1662135071.0,,1662137774,,RPA5778 ,KLGA,,KBOS,,ERJ 170-200 LR,E75S,N211JQ
010108,1662076394.0,,1662117679,,MSR847  ,OMSJ,,GMMN,,737NG 866/W,B738,SU-GCZ
a4eea9,1662150073.0,,1662151871,,N417FL  ,6NY7,,4NY4,,PA-28-140,,N417FL
4d227d,1662135963.0,1662135976.0,1662140355,1662140383.0,RYR7MY  ,LIBD,LIBD,LIME,LIME,Boeing 737-8AS,B738,9H-QDM
ac741c,1662150363.0,,1662157793,,AAL2203 ,KMSP,,KDFW,,737-823,B738,N901NN
a2b0fe,1662152301.0,,1662154691,,N2725N  ,KMSN,,,,441,C441,N2725N
a5d55c,1662079220.0,,1662081893,,TRF575  ,KADS,,K0F2,,,,
abf351,1662140064.0,,1662147569,,SWA2120 ,KBOS,,KMDW,,737-8H4,B738,N8695D
4b027d,1662134261.0,,1662138799,,EJU18XV ,LSGG,,LEPA,,Airbus A320-251N,A20N,HB-AYN
ab0971,1662151036.0,,1662160320,,AAL1699 ,,,KDFW,,A319-132,A319,N810AW
aa9371,1662148786.0,,1662150651,,N7804G  ,KI86,,KCMH,,172L,,N7804G
e49206,1662116342.0,,1662118252,,TAM3704 ,SBBR,,,,A321 211SL,A321,PT-XPJ
4ca646,1662135962.0,,1662141988,,RYR34EE ,LEVX,,LEBL,,BOEING 737-8AS,B738,EI-DYD
3cdde1,1662104583.0,,1662109102,,DCLIF   ,EDDB,,ESSB,,EMB-505 Phenom 300,E55P,D-CLIF
ad8d1c,1662075545.0,,1662076965,,N972WW  ,NC13,,KTTA,,172S,,N972WW
c05054,1662063523.0,,1662080998,,ACA760  ,KSFO,,CYUL,,737-8,B38M,C-GEKX
600bc8,1662099347.0,,1662115610,1662115591.0,ESW65   ,,UBBB,EGGW,EGGW,Gulfstream G650,GLF6,4K-ASG
440452,1662150952.0,,1662155380,,EJU16CN ,LIMC,,LEBL,,Airbus A320-214,A320,OE-ICM
a05f47,1662135492.0,,1662140517,,N123EM  ,,,KBFI,,GIV-X (G450),,N123EM
a0e600,1662110302.0,,1662114939,,UPS702  ,KSDF,,KMSY,,A300 F4-622R,A306,N157UP
a67bcd,1662128854.0,,1662130795,,N517DT  ,KX39,,KZPH,,CTLS,,N517DT
c018c8,1662117594.0,,1662118845,,JZA7    ,CYUL,,CYOW,,CL-600-2D24 (Series 900) (Bombardier),CRJ9,C-FJJZ
a0651f,1662136240.0,,1662137429,,N1241X  ,KX07,,KX07,,208B,C208,N1241X
46b8af,1662134280.0,1662134167.0,1662136335,1662136459.0,AEE5XQ  ,LGTS,LGTS,LGAV,LGAV,Airbus A320-271N,A20N,SX-NEO
a0f0eb,1662157874.0,,1662162595,,N16SF   ,,,94XS,,1124A,WW24,N16SF
a8a6c0,1662124534.0,,1662126895,,PDT6082 ,87VA,,K8A6,,EMB-145LR,E145,N657AE
471fae,1662136458.0,,1662149861,,WZZ1312 ,LHBP,,LPPT,,,,
ab1122,1662095536.0,,1662110375,,DAL833  ,KPDX,,KATL,,737-932ER,B739,N812DN
510043,1662112848.0,,1662116034,,BRU951  ,UMMS,,UUDD,,737 3Q8,B733,EW-254PA
3c0aca,1662124202.0,1662124465.0,1662134374,1662134373.0,CFG3DF  ,EDDF,EDDF,LGRP,LGRP,Airbus A321-211,A321,D-ATCF
4848bd,1662137666.0,,1662138333,,PH1016  ,EDLG,,EDLG,,LS4 b,GLID,PH-1016
aad780,1662081175.0,,1662108591,,UAL510  ,KEWR,,LIRF,,777-222,B772,N798UA
020172,1662115805.0,,1662116460,,CNPLE   ,GMMB,,GMMB,,,,
4b18a1,1662116014.0,1662116021.0,1662121703,,PJS400  ,EBBR,EBBR,,LIRN,FALCON 900EX,F9EX,HB-JIN
47878c,1662113251.0,1662113252.0,1662120389,1662120388.0,NOZ1495 ,LFPG,LFPG,ENGM,ENGM,737-8JP,B738,LN-DYY
a4aa31,1662123153.0,,1662130559,,N4ZC    ,00SC,,KSGR,,680,,N4ZC
458d9a,1662125294.0,1662125305.0,1662127161,1662127152.0,MMD106  ,EKCH,EKCH,EKSB,EKSB,ATR 72 500,AT75,OY-CLZ
a35c0c,1662153138.0,,1662155741,,N3152K  ,KBVY,,KBVY,,PA-28-161,,N3152K
a2fad8,1662143992.0,,1662147659,,SKW114T ,KLAX,,KSMF,,ERJ 170-200 LL,,N291SY
e48ffb,1662158342.0,,1662161507,,TAM3339 ,,,SDTB,,A321 231SL,A321,PT-MXQ
a31064,1662107074.0,,1662109159,,JLG297  ,KIND,,KMDW,,525B,C25B,N297KH
abad94,1662151082.0,,1662155546,,SWA1361 ,KMSY,,KSAT,,737-800,B738,N8511K
47af0e,1662105205.0,,1662111479,,NBT701  ,ENGM,,EGKK,,,,
a2a6fe,1662069754.0,,1662078619,,FDX3161 ,KAFW,,KLAX,,767-300F,,N270FE
424bd8,1662120156.0,1662120157.0,1662141245,1662141244.0,MRAFI   ,LSZB,LSZB,OMDW,OMDW,BD-700-2A12 Global 7500,GL7T,M-RAFI
48af03,1662098811.0,1662098799.0,1662106238,1662106236.0,LOT2HR  ,EPWA,EPWA,EGLL,EGLL,,B38M,SP-LVD
a52a55,1662157464.0,,1662158890,,N4318R  ,KOFP,,KOFP,,172M,,N4318R
a144e3,1662074176.0,,1662077995,,N181FC  ,KCMI,,KCMI,,PA-28-181,,N181FC
a76d5a,1662147873.0,,1662152247,,JIA5087 ,KPNS,,KAKH,,CL-600-2D24,CRJ9,N578NN
e8041b,1662092690.0,,1662106524,,LPE2481 ,SPJC,,SAEZ,,A320 233,A320,CC-BAK
aa3cbe,1662160818.0,,1662162529,,N759PA  ,KU10,,KLGU,,DA 40,,N759PA
a765e3,1662152760.0,,1662157117,,LFA327  ,KSFB,,KSFB,,172S,,N576ND
8013e7,1662086703.0,,1662089023,,IGO203  ,,,,,Airbus A320-271N,A20N,VT-ISJ
a445f0,1662141811.0,,1662156359,,UAL1664 ,,,KORD,,737-924ER,B739,N37466
acdf71,1662157603.0,,1662158308,,N92886  ,K17N,,K17N,,172M,,N92886
4067f6,1662074691.0,,1662089242,,TOM13D  ,,,EGBB,,BOEING 787-8 Dreamliner,B788,G-TUIB
a7081a,1662142203.0,,1662146528,,DAL2830 ,KATL,,KMCO,,757-251,B752,N552NW
a6be4c,1662123906.0,,1662126247,,N53323  ,KSNC,,KSNC,,172P,,N53323
a55cd6,1662132023.0,,1662133067,,N4447R  ,K00C,,KCEZ,,R182,,N4447R
ad7ea9,1662099490.0,,1662100818,,N969MA  ,KDAL,,,,200,BE20,N969MA
c82761,1662096044.0,,1662098122,,CFL06   ,NZPM,,NZHS,,MBB-Kawasaki BK117B-2,BK17,ZK-HIQ
a4ea9f,1662145901.0,,1662150228,,N416CC  ,KSNA,,KSDL,,550,C550,N416CC
ad4cf1,1662143404.0,,1662148573,,N956WM  ,,,KOMA,,PC-24,,N956WM
34150e,1662141068.0,,1662149288,,IBE32MK ,LIPZ,,LEMD,,A321-213,A321,EC-IGK
a35e8a,1662156704.0,,1662158088,,EJA316  ,KSJC,,KC80,,EMB-505,E55P,N316QS
151ff8,1662099631.0,,1662109370,,AFL1687 ,,,UUEE,,Airbus A321-211,A321,RA-73720
ac07b8,1662135703.0,,1662138530,,SWA559  ,KPHX,,KSAN,,737-8,,N8741L
3c48f1,1662142992.0,1662142993.0,1662148748,1662148745.0,EWG9783 ,LHBP,LHBP,EDDL,EDDL,A319 112,A319,D-ABGQ
7c6c92,1662079980.0,,1662083810,,JST406  ,YSSY,,YBCG,,A320 232,A320,VH-VQC
aa7df3,1662092567.0,,1662097643,,SWA2146 ,KPHX,,KSJC,,737-7BD,B737,N7750A
a0490b,1662082190.0,,1662084776,,N1173X  ,KAVL,,KMOR,,172S,,N1173X
aaa0d1,1662152633.0,,1662154647,,EJA784  ,KPDK,,FA55,,BD-100-1A10,CL35,N784QS
a16a34,1662147079.0,,1662147797,,N190WW  ,0OI4,,85OH,,SHORTS SC7 SKYVAN,,N190WW
4caac1,1662110803.0,1662110736.0,1662119443,1662119442.0,NOS5038 ,LGKO,LGKO,LIPE,LIPE,Boeing 737-81M,B738,EI-GRJ
a0269f,1662095989.0,,1662097980,,JSP10   ,,,KBFI,,45,LJ45,N109EZ
8013fb,1662106087.0,,1662139225,,IGO068  ,OMDB,,OMDB,,Airbus A320-251N,A20N,VT-ISP
a9973c,1662159009.0,,1662162186,,N717NB  ,KSDL,,KSNA,,Citation XLS,C56X,N717NB
c065b7,1662152325.0,,1662155171,,VN09M   ,CYWG,,,,B200C (Beech),BE20,C-GMNM
a0552a,1662088629.0,,1662090845,,RAX264  ,KIAG,,KPTK,,FAN JET FALCON SER D,,N120RA
71c015,1662092766.0,,1662094963,,JNA306  ,,,RKSS,,737NG 8SH/W,B738,HL8015
86cfa0,1662080360.0,,1662084231,,ANA734  ,RJSS,,RJOO,,737NG 881/W,B738,JA80AN
a2f522,1662122728.0,,1662124989,,N29WN   ,K5B2,,K5B2,,R44,R44,N29WN
c060b8,1662134238.0,,1662137712,,POE471  ,CYTZ,,CYUL,,DHC-8-402 (Dehavilland),DH8D,C-GKQH
a4ee36,1662122810.0,,1662127707,,AWI3997 ,KIAD,,,,CL-600-2B19,CRJ2,N417AW
aa23ea,1662141575.0,,1662142191,,N75202  ,KASH,,KASH,,PA-28-151,,N75202
ab56e4,1662135425.0,,1662137085,,DCM4215 ,,,KNEW,,B300,B350,N83KB
7c351b,1662087793.0,,1662089475,,RXA2114 ,,,YPPH,,340B,SF34,VH-KRX
a21876,1662129266.0,,1662129870,,N234MG  ,KVRB,,08FD,,E-55,,N234MG
4baa10,1662115656.0,,1662117179,,THY9VE  ,LTFM,,,,A320 232SL,A320,TC-JPP
e48ad4,1662133565.0,,1662134328,,TAM3044 ,,,,,Airbus A320 214,A320,PR-MYO
a5c74a,1662071618.0,,1662077080,,N47108  ,KABE,,KABE,,152,,N47108
8007b3,1662122974.0,,1662125235,,IGO471  ,,,,,A320 232SL,A320,VT-IFL
7c2b8a,1662091121.0,,1662093018,,IVW     ,YRED,,YRED,,172S,C172,VH-IVW
a017fc,1662123252.0,,1662125962,,N105HF  ,KISP,,CT36,,172S,,N105HF
aa630b,1662104917.0,,1662120350,,TAI571  ,KJFK,,MSLM,,A320-251N,,N769AV
aa0662,1662117873.0,,1662119009,,PHM029  ,KHUM,,,,S-76C,S76,N745P
c87f2a,1662090994.0,,1662091600,,TEX10   ,NZOH,,NZOH,,T-6C Texan II,TEX2,NZ1410
ad137b,1662097248.0,,1662099701,,N94118  ,KOXR,,KLGB,,152,,N94118
0100df,1662118231.0,,1662120448,,MSR748  ,,LGAV,,HECA,737NG 866/W,B738,SU-GCR
89658f,1662120249.0,,1662134718,1662134943.0,WAZ9692 ,,LGSR,OMAA,OMAA,A321-271NX,A21N,A6-WZA
7c6db9,1662095991.0,,1662097430,,QFA714  ,YBBN,,,,737-838,B738,VH-VYJ
acc76b,1662134045.0,,1662136342,,AAL744  ,KOKC,,KDFW,,A321-231,A321,N922US
0a008e,1662117802.0,1662117804.0,1662123669,,DAH1113 ,LFPO,LFPO,,DAAE,737NG 8D6/W,B738,7T-VKO
471dfa,1662118323.0,,1662121677,,WZZ217  ,LIPZ,,LIBD,,Airbus A320-271N,A20N,HA-LJE
c06709,1662135156.0,,1662138940,,ACA410  ,CYYZ,,CYUL,,B200 (Beech),BE20,C-GNAM
a600e4,1662083873.0,,1662090178,,SWA9025 ,KMCO,,KCMH,,737-7H4,B737,N486WN
a887ef,1662136104.0,,1662140514,,BTQ773  ,KCEZ,,KPHX,,PC-XII 45,PC12,N649P
aae9a3,1662065512.0,,1662080339,,DAL364  ,KSEA,,KATL,,737-932ER,B739,N802DN
a12b66,1662075430.0,,1662078858,,N1747R  ,KO28,,KHWD,,R182,,N1747R
7335c9,1662153701.0,,1662155245,,IRB9734 ,LTFM,,,,A300 B4-603,A306,EP-MNI
aa73c3,1662147541.0,,1662150815,,SWA3056 ,KMDW,,KMSP,,737-76N,B737,N7727A
7c8023,1662100364.0,,1662102089,,RXA5738 ,YBBN,,,,340 B,SF34,VH-ZLH
a6ec56,1662071167.0,,1662084712,,AAL540  ,KCLT,,KPHX,,A321-231,A321,N545UW
46ba85,1662099242.0,,1662100714,,SEH2JM  ,LGSO,,,,ATR 72-600,AT76,SX-NTE 
a871cf,1662126777.0,,1662129479,,EJA643  ,,,KFTW,,560XL,C56X,N643QS
4ca859,1662122952.0,1662122953.0,1662127017,1662127016.0,RYR7HF  ,LFBD,LFBD,EBCI,EBCI,BOEING 737-8AS,B738,EI-EMR
a877d3,1662120246.0,,1662121758,,PDT6053 ,KCLT,,,,EMB-145LR,E145,N645AE
adb34f,1662146204.0,,1662147068,,N982HP  ,KAPC,,CA35,,Squirrel AS.350 B3,AS50,N982HP
781389,1662083750.0,,1662116021,,CUA5321 ,,,ZBNY,,,,
a32e8c,1662090222.0,,1662095018,,DAL2242 ,KSLC,,KSNA,,BD-500-1A11,,N304DU
740821,1662133761.0,,1662139287,,RJA163  ,,OJAI,LTBA,LTFM,Boeing 787 8,B788,JY-BAA
4400b4,1662127951.0,1662127935.0,1662135659,1662135658.0,GLJ33LE ,EPRJ,EPRZ,EGGW,EGGW,GVI (G650),G650,OE-LEO
ac20c4,1662135862.0,,1662145607,,SWA275  ,KDAL,,KSNA,,737-8,,N8804L
a9b7f6,1662077058.0,,1662080818,,AAL410  ,KPHX,,KBUR,,A319-112,A319,N725UW
a08a96,1662155197.0,,1662163036,,N134FM  ,KPHX,,KDFW,,560XL,C56X,N134FM
aa7d12,1662139211.0,,1662144437,,N775RA  ,,,KRNO,,PA 31P 350,,N775RA
a389c0,1662142501.0,,1662145037,,EJA327  ,KHPN,,61VA,,EMB-505,E55P,N327QS
3cc1c5,1662101741.0,,1662108756,,GFD1    ,ETNH,,ETNH,,Learjet 35 A,LJ35,D-CARL
4ca56e,1662136547.0,1662136548.0,1662145627,1662145762.0,RYR1498 ,EIDW,EIDW,LEMG,LEMG,BOEING 737-8AS,B738,EI-DWI
86cf4d,1662080883.0,,1662084618,,SNJ93   ,RJTT,,,,737NG 81D/W,B738,JA807X
a74b1b,1662127380.0,,1662133359,,SCX3017 ,KRIC,,KLAL,,737-84P,,N5693A
4ca2ac,1662151269.0,,1662162773,,RYR91ZM ,EBBR,,,,BOEING 737-8AS,B738,EI-DHY
a75359,1662139247.0,,1662140599,,JIA5183 ,KSAV,,,,CL-600-2D24,CRJ9,N571NN
a8caf5,1662142054.0,,1662145012,,N666EP  ,KAUN,,KAUN,,RV-12IS,,N666EP
48ada6,1662094211.0,,1662100641,,LOT138  ,,,EPWA,,ERJ-195,E195,SP-LNG
3c6721,1662099548.0,,1662106138,,CFG9FD  ,EDDF,,LEPA,,,,
45ac39,1662134875.0,,1662136630,,SAS2030 ,ESSA,,,,A320 232,A320,OY-KAY
a1ebf7,1662128719.0,,1662132628,,N2228Z  ,KMIC,,KMIC,,PA-28-181,,N2228Z
a1d16a,1662153420.0,,1662157802,,N216SP  ,KANP,,KANP,,172S,,N216SP
